Timestamp,Location Name,Total Count,Car Count,Motorcycle Count
2026-02-04 22:08:02,Perempatan Laswi Gatsu Bandung,53,23,30
2026-02-04 22:08:02,Kircon Perempatan Binon Bandung,15,8,7
2026-02-04 22:08:02,Simpang Braga,22,11,11
2026-02-04 22:08:02,Pertigaan Cicadas Bandung,10,5,5
2026-02-04 22:08:02,Fly Over Antapani,45,21,24
2026-02-04 22:08:02,Fly Over Kopo Leuwi Panjang,39,17,22
2026-02-04 22:08:02,Perempatan PT Inti,14,7,7
2026-02-04 22:08:02,Simpang buah Batu Bandung,11,6,5
2026-02-04 22:08:02,Persimpangan Sukahaji,2,1,1
2026-02-04 22:08:02,Jl Sudirman Bandung,27,13,14
2026-02-04 22:08:02,CCTV Kebon Kawung Paskal,15,7,8
2026-02-04 22:08:02,Simpang Garuda - Rajawali Bandung,17,9,8
2026-02-04 22:08:02,Simpang Pajajaran,17,8,9
2026-02-04 22:08:02,CCTV CICENDO Bandung,20,9,11
2026-02-04 22:08:02,Sudirman Otista,37,17,20
2026-02-04 22:08:02,Pertigaan Cijerah Bandung,5,2,3
2026-02-04 22:08:02,Jl Pungkur Bandung,14,6,8
2026-02-04 22:08:02,CCTV Laswi - Sukabumi Bandung,48,20,28
2026-02-04 22:08:02,Taman Pramuka Bandung,13,6,7
2026-02-04 22:08:02,Jl Citarum Bandung,16,8,8
2026-02-04 22:08:02,Jl Banda Riau Bandung,12,6,6
2026-02-04 22:08:02,Persimpangan Sariningsih,2,1,1
2026-02-04 22:08:02,Jl Merdeka Jawa Bandung,27,12,15
2026-02-04 22:08:02,Simpang Merdeka Aceh,24,11,13
2026-02-04 22:08:02,Jl. Pasar Kosambi Bandung,20,9,11
2026-02-04 22:08:02,Persimpangan Ahmad Yani Rel,10,5,5
2026-02-04 22:08:02,Simpang Surapati - Pusdai,24,11,13
2026-02-04 22:08:02,Simpang Gasibu,28,13,15
2026-02-04 22:08:02,Simpang Cikapayang Dago,37,16,21
2026-02-04 22:08:02,Simpang Cihampelas,28,14,14
2026-02-04 22:08:02,Pertigaan Katamsoe,10,5,5
2026-02-04 22:07:02,Simpang Gedebage - Soekarno Hatta,51,16,35
2026-02-04 22:07:02,Gedebage Arah GBLA,57,19,38
2026-02-04 22:07:02,Pertigaan Waas Batununggal,2,1,1
2026-02-04 22:07:02,Simpang Kordon,18,9,9
2026-02-04 22:07:02,SIMPANG TUGU KUJANG Kota Bogor,18,9,9
2026-02-04 22:07:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,14,7,7
2026-02-04 22:07:02,Perempatan Laswi Gatsu Bandung,43,22,21
2026-02-04 22:07:02,Kircon Perempatan Binon Bandung,15,8,7
2026-02-04 22:07:02,Simpang Braga,25,11,14
2026-02-04 22:07:02,Pertigaan Cicadas Bandung,11,6,5
2026-02-04 22:07:02,Fly Over Antapani,44,21,23
2026-02-04 22:07:02,Fly Over Kopo Leuwi Panjang,35,15,20
2026-02-04 22:07:02,Perempatan PT Inti,13,6,7
2026-02-04 22:07:02,Simpang buah Batu Bandung,12,6,6
2026-02-04 22:07:02,Persimpangan Sukahaji,2,1,1
2026-02-04 22:07:02,Jl Sudirman Bandung,30,13,17
2026-02-04 22:07:02,CCTV Kebon Kawung Paskal,20,9,11
2026-02-04 22:07:02,Simpang Garuda - Rajawali Bandung,17,8,9
2026-02-04 22:07:02,Simpang Pajajaran,16,7,9
2026-02-04 22:07:02,CCTV CICENDO Bandung,19,10,9
2026-02-04 22:07:02,Sudirman Otista,34,17,17
2026-02-04 22:07:02,Pertigaan Cijerah Bandung,4,2,2
2026-02-04 22:07:02,Jl Pungkur Bandung,13,6,7
2026-02-04 22:07:02,CCTV Laswi - Sukabumi Bandung,46,23,23
2026-02-04 22:07:02,Taman Pramuka Bandung,14,7,7
2026-02-04 22:07:02,Jl Citarum Bandung,12,6,6
2026-02-04 22:07:02,Jl Banda Riau Bandung,12,6,6
2026-02-04 22:07:02,Persimpangan Sariningsih,1,1,0
2026-02-04 22:07:02,Jl Merdeka Jawa Bandung,31,13,18
2026-02-04 22:07:02,Simpang Merdeka Aceh,25,11,14
2026-02-04 22:07:02,Jl. Pasar Kosambi Bandung,19,9,10
2026-02-04 22:07:02,Persimpangan Ahmad Yani Rel,10,5,5
2026-02-04 22:07:02,Simpang Surapati - Pusdai,27,12,15
2026-02-04 22:07:02,Simpang Gasibu,24,11,13
2026-02-04 22:07:02,Simpang Cikapayang Dago,29,13,16
2026-02-04 22:07:02,Simpang Cihampelas,24,11,13
2026-02-04 22:07:02,Pertigaan Katamsoe,10,5,5
2026-02-04 22:06:02,Simpang Gedebage - Soekarno Hatta,53,16,37
2026-02-04 22:06:02,Gedebage Arah GBLA,60,20,40
2026-02-04 22:06:02,Pertigaan Waas Batununggal,1,1,0
2026-02-04 22:06:02,Simpang Kordon,19,9,10
2026-02-04 22:06:02,SIMPANG TUGU KUJANG Kota Bogor,16,8,8
2026-02-04 22:06:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,14,7,7
2026-02-04 22:06:02,Perempatan Laswi Gatsu Bandung,46,20,26
2026-02-04 22:06:02,Kircon Perempatan Binon Bandung,14,7,7
2026-02-04 22:06:02,Simpang Braga,25,12,13
2026-02-04 22:06:02,Pertigaan Cicadas Bandung,11,5,6
2026-02-04 22:06:02,Fly Over Antapani,40,18,22
2026-02-04 22:06:02,Fly Over Kopo Leuwi Panjang,31,15,16
2026-02-04 22:06:02,Perempatan PT Inti,12,6,6
2026-02-04 22:06:02,Simpang buah Batu Bandung,13,6,7
2026-02-04 22:06:02,Persimpangan Sukahaji,2,1,1
2026-02-04 22:06:02,Jl Sudirman Bandung,28,13,15
2026-02-04 22:06:02,CCTV Kebon Kawung Paskal,16,8,8
2026-02-04 22:06:02,Simpang Garuda - Rajawali Bandung,15,7,8
2026-02-04 22:06:02,Simpang Pajajaran,16,8,8
2026-02-04 22:06:02,CCTV CICENDO Bandung,19,8,11
2026-02-04 22:06:02,Sudirman Otista,31,15,16
2026-02-04 22:06:02,Pertigaan Cijerah Bandung,5,2,3
2026-02-04 22:06:02,Jl Pungkur Bandung,15,7,8
2026-02-04 22:06:02,CCTV Laswi - Sukabumi Bandung,49,24,25
2026-02-04 22:06:02,Taman Pramuka Bandung,14,7,7
2026-02-04 22:06:02,Jl Citarum Bandung,12,6,6
2026-02-04 22:06:02,Jl Banda Riau Bandung,12,6,6
2026-02-04 22:06:02,Persimpangan Sariningsih,1,1,0
2026-02-04 22:06:02,Jl Merdeka Jawa Bandung,32,15,17
2026-02-04 22:06:02,Simpang Merdeka Aceh,23,10,13
2026-02-04 22:06:02,Jl. Pasar Kosambi Bandung,19,8,11
2026-02-04 22:06:02,Persimpangan Ahmad Yani Rel,11,5,6
2026-02-04 22:06:02,Simpang Surapati - Pusdai,23,10,13
2026-02-04 22:06:02,Simpang Gasibu,25,11,14
2026-02-04 22:06:02,Simpang Cikapayang Dago,30,13,17
2026-02-04 22:06:02,Simpang Cihampelas,28,14,14
2026-02-04 22:06:02,Pertigaan Katamsoe,12,6,6
2026-02-04 22:05:02,Simpang Gedebage - Soekarno Hatta,62,21,41
2026-02-04 22:05:02,Gedebage Arah GBLA,58,20,38
2026-02-04 22:05:02,Pertigaan Waas Batununggal,2,1,1
2026-02-04 22:05:02,Simpang Kordon,16,8,8
2026-02-04 22:05:02,SIMPANG TUGU KUJANG Kota Bogor,20,9,11
2026-02-04 22:05:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,12,6,6
2026-02-04 22:05:02,Perempatan Laswi Gatsu Bandung,46,23,23
2026-02-04 22:05:02,Kircon Perempatan Binon Bandung,15,8,7
2026-02-04 22:05:02,Simpang Braga,26,13,13
2026-02-04 22:05:02,Pertigaan Cicadas Bandung,9,5,4
2026-02-04 22:05:02,Fly Over Antapani,38,19,19
2026-02-04 22:05:02,Fly Over Kopo Leuwi Panjang,31,13,18
2026-02-04 22:05:02,Perempatan PT Inti,13,7,6
2026-02-04 22:05:02,Simpang buah Batu Bandung,13,7,6
2026-02-04 22:05:02,Persimpangan Sukahaji,2,1,1
2026-02-04 22:05:02,Jl Sudirman Bandung,31,13,18
2026-02-04 22:05:02,CCTV Kebon Kawung Paskal,19,8,11
2026-02-04 22:05:02,Simpang Garuda - Rajawali Bandung,16,8,8
2026-02-04 22:05:02,Simpang Pajajaran,17,9,8
2026-02-04 22:05:02,CCTV CICENDO Bandung,19,10,9
2026-02-04 22:05:02,Sudirman Otista,31,16,15
2026-02-04 22:05:02,Pertigaan Cijerah Bandung,5,2,3
2026-02-04 22:05:02,Jl Pungkur Bandung,14,7,7
2026-02-04 22:05:02,CCTV Laswi - Sukabumi Bandung,40,17,23
2026-02-04 22:05:02,Taman Pramuka Bandung,17,9,8
2026-02-04 22:05:02,Jl Citarum Bandung,12,6,6
2026-02-04 22:05:02,Jl Banda Riau Bandung,12,6,6
2026-02-04 22:05:02,Persimpangan Sariningsih,2,1,1
2026-02-04 22:05:02,Jl Merdeka Jawa Bandung,27,12,15
2026-02-04 22:05:02,Simpang Merdeka Aceh,25,13,12
2026-02-04 22:05:02,Jl. Pasar Kosambi Bandung,16,7,9
2026-02-04 22:05:02,Persimpangan Ahmad Yani Rel,11,6,5
2026-02-04 22:05:02,Simpang Surapati - Pusdai,23,11,12
2026-02-04 22:05:02,Simpang Gasibu,28,14,14
2026-02-04 22:05:02,Simpang Cikapayang Dago,38,17,21
2026-02-04 22:05:02,Simpang Cihampelas,29,13,16
2026-02-04 22:05:02,Pertigaan Katamsoe,10,5,5
2026-02-04 22:04:02,Simpang Gedebage - Soekarno Hatta,49,18,31
2026-02-04 22:04:02,Gedebage Arah GBLA,52,16,36
2026-02-04 22:04:02,Pertigaan Waas Batununggal,2,1,1
2026-02-04 22:04:02,Simpang Kordon,16,8,8
2026-02-04 22:04:02,SIMPANG TUGU KUJANG Kota Bogor,15,7,8
2026-02-04 22:04:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,11,5,6
2026-02-04 22:04:02,Perempatan Laswi Gatsu Bandung,48,21,27
2026-02-04 22:04:02,Kircon Perempatan Binon Bandung,16,8,8
2026-02-04 22:04:02,Simpang Braga,19,10,9
2026-02-04 22:04:02,Pertigaan Cicadas Bandung,12,6,6
2026-02-04 22:04:02,Fly Over Antapani,36,18,18
2026-02-04 22:04:02,Fly Over Kopo Leuwi Panjang,34,14,20
2026-02-04 22:04:02,Perempatan PT Inti,13,6,7
2026-02-04 22:04:02,Simpang buah Batu Bandung,14,7,7
2026-02-04 22:04:02,Persimpangan Sukahaji,2,1,1
2026-02-04 22:04:02,Jl Sudirman Bandung,31,14,17
2026-02-04 22:04:02,CCTV Kebon Kawung Paskal,18,8,10
2026-02-04 22:04:02,Simpang Garuda - Rajawali Bandung,17,8,9
2026-02-04 22:04:02,Simpang Pajajaran,16,7,9
2026-02-04 22:04:02,CCTV CICENDO Bandung,19,9,10
2026-02-04 22:04:02,Sudirman Otista,30,15,15
2026-02-04 22:04:02,Pertigaan Cijerah Bandung,4,2,2
2026-02-04 22:04:02,Jl Pungkur Bandung,14,7,7
2026-02-04 22:04:02,CCTV Laswi - Sukabumi Bandung,50,21,29
2026-02-04 22:04:02,Taman Pramuka Bandung,17,9,8
2026-02-04 22:04:02,Jl Citarum Bandung,15,7,8
2026-02-04 22:04:02,Jl Banda Riau Bandung,16,7,9
2026-02-04 22:04:02,Persimpangan Sariningsih,1,1,0
2026-02-04 22:04:02,Jl Merdeka Jawa Bandung,33,14,19
2026-02-04 22:04:02,Simpang Merdeka Aceh,23,11,12
2026-02-04 22:04:02,Jl. Pasar Kosambi Bandung,18,9,9
2026-02-04 22:04:02,Persimpangan Ahmad Yani Rel,9,4,5
2026-02-04 22:04:02,Simpang Surapati - Pusdai,26,12,14
2026-02-04 22:04:02,Simpang Gasibu,24,12,12
2026-02-04 22:04:02,Simpang Cikapayang Dago,35,17,18
2026-02-04 22:04:02,Simpang Cihampelas,29,14,15
2026-02-04 22:04:02,Pertigaan Katamsoe,11,6,5
2026-02-04 22:03:02,Simpang Gedebage - Soekarno Hatta,54,20,34
2026-02-04 22:03:02,Gedebage Arah GBLA,53,20,33
2026-02-04 22:03:02,Pertigaan Waas Batununggal,2,1,1
2026-02-04 22:03:02,Simpang Kordon,16,8,8
2026-02-04 22:03:02,SIMPANG TUGU KUJANG Kota Bogor,19,8,11
2026-02-04 22:03:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,13,7,6
2026-02-04 22:03:02,Perempatan Laswi Gatsu Bandung,51,22,29
2026-02-04 22:03:02,Kircon Perempatan Binon Bandung,15,8,7
2026-02-04 22:03:02,Simpang Braga,22,11,11
2026-02-04 22:03:02,Pertigaan Cicadas Bandung,11,5,6
2026-02-04 22:03:02,Fly Over Antapani,38,19,19
2026-02-04 22:03:02,Fly Over Kopo Leuwi Panjang,39,17,22
2026-02-04 22:03:02,Perempatan PT Inti,14,7,7
2026-02-04 22:03:02,Simpang buah Batu Bandung,13,6,7
2026-02-04 22:03:02,Persimpangan Sukahaji,2,1,1
2026-02-04 22:03:02,Jl Sudirman Bandung,26,13,13
2026-02-04 22:03:02,CCTV Kebon Kawung Paskal,20,10,10
2026-02-04 22:03:02,Simpang Garuda - Rajawali Bandung,15,8,7
2026-02-04 22:03:02,Simpang Pajajaran,15,8,7
2026-02-04 22:03:02,CCTV CICENDO Bandung,19,9,10
2026-02-04 22:03:02,Sudirman Otista,35,15,20
2026-02-04 22:03:02,Pertigaan Cijerah Bandung,4,2,2
2026-02-04 22:03:02,Jl Pungkur Bandung,16,7,9
2026-02-04 22:03:02,CCTV Laswi - Sukabumi Bandung,38,16,22
2026-02-04 22:03:02,Taman Pramuka Bandung,13,6,7
2026-02-04 22:03:02,Jl Citarum Bandung,14,6,8
2026-02-04 22:03:02,Jl Banda Riau Bandung,15,7,8
2026-02-04 22:03:02,Persimpangan Sariningsih,2,1,1
2026-02-04 22:03:02,Jl Merdeka Jawa Bandung,26,13,13
2026-02-04 22:03:02,Simpang Merdeka Aceh,23,10,13
2026-02-04 22:03:02,Jl. Pasar Kosambi Bandung,20,10,10
2026-02-04 22:03:02,Persimpangan Ahmad Yani Rel,10,5,5
2026-02-04 22:03:02,Simpang Surapati - Pusdai,25,13,12
2026-02-04 22:03:02,Simpang Gasibu,29,14,15
2026-02-04 22:03:02,Simpang Cikapayang Dago,37,18,19
2026-02-04 22:03:02,Simpang Cihampelas,30,13,17
2026-02-04 22:03:02,Pertigaan Katamsoe,9,5,4
2026-02-04 22:02:02,Simpang Gedebage - Soekarno Hatta,52,19,33
2026-02-04 22:02:02,Gedebage Arah GBLA,60,24,36
2026-02-04 22:02:02,Pertigaan Waas Batununggal,2,1,1
2026-02-04 22:02:02,Simpang Kordon,18,9,9
2026-02-04 22:02:02,SIMPANG TUGU KUJANG Kota Bogor,19,8,11
2026-02-04 22:02:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,14,7,7
2026-02-04 22:02:02,Perempatan Laswi Gatsu Bandung,47,24,23
2026-02-04 22:02:02,Kircon Perempatan Binon Bandung,14,7,7
2026-02-04 22:02:02,Simpang Braga,20,9,11
2026-02-04 22:02:02,Pertigaan Cicadas Bandung,11,6,5
2026-02-04 22:02:02,Fly Over Antapani,46,22,24
2026-02-04 22:02:02,Fly Over Kopo Leuwi Panjang,31,15,16
2026-02-04 22:02:02,Perempatan PT Inti,14,7,7
2026-02-04 22:02:02,Simpang buah Batu Bandung,11,6,5
2026-02-04 22:02:02,Persimpangan Sukahaji,1,1,0
2026-02-04 22:02:02,Jl Sudirman Bandung,27,14,13
2026-02-04 22:02:02,CCTV Kebon Kawung Paskal,18,8,10
2026-02-04 22:02:02,Simpang Garuda - Rajawali Bandung,18,9,9
2026-02-04 22:02:02,Simpang Pajajaran,16,7,9
2026-02-04 22:02:02,CCTV CICENDO Bandung,20,10,10
2026-02-04 22:02:02,Sudirman Otista,32,14,18
2026-02-04 22:02:02,Pertigaan Cijerah Bandung,4,2,2
2026-02-04 22:02:02,Jl Pungkur Bandung,11,5,6
2026-02-04 22:02:02,CCTV Laswi - Sukabumi Bandung,40,20,20
2026-02-04 22:02:02,Taman Pramuka Bandung,15,7,8
2026-02-04 22:02:02,Jl Citarum Bandung,11,5,6
2026-02-04 22:02:02,Jl Banda Riau Bandung,13,6,7
2026-02-04 22:02:02,Persimpangan Sariningsih,2,1,1
2026-02-04 22:02:02,Jl Merdeka Jawa Bandung,26,11,15
2026-02-04 22:02:02,Simpang Merdeka Aceh,24,10,14
2026-02-04 22:02:02,Jl. Pasar Kosambi Bandung,16,8,8
2026-02-04 22:02:02,Persimpangan Ahmad Yani Rel,11,6,5
2026-02-04 22:02:02,Simpang Surapati - Pusdai,23,11,12
2026-02-04 22:02:02,Simpang Gasibu,27,12,15
2026-02-04 22:02:02,Simpang Cikapayang Dago,36,15,21
2026-02-04 22:02:02,Simpang Cihampelas,25,12,13
2026-02-04 22:02:02,Pertigaan Katamsoe,12,6,6
2026-02-04 22:01:02,Simpang Gedebage - Soekarno Hatta,50,19,31
2026-02-04 22:01:02,Gedebage Arah GBLA,50,18,32
2026-02-04 22:01:02,Pertigaan Waas Batununggal,1,1,0
2026-02-04 22:01:02,Simpang Kordon,20,9,11
2026-02-04 22:01:02,SIMPANG TUGU KUJANG Kota Bogor,19,8,11
2026-02-04 22:01:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,12,6,6
2026-02-04 22:01:02,Perempatan Laswi Gatsu Bandung,47,20,27
2026-02-04 22:01:02,Kircon Perempatan Binon Bandung,16,8,8
2026-02-04 22:01:02,Simpang Braga,24,12,12
2026-02-04 22:01:02,Pertigaan Cicadas Bandung,9,5,4
2026-02-04 22:01:02,Fly Over Antapani,42,17,25
2026-02-04 22:01:02,Fly Over Kopo Leuwi Panjang,32,15,17
2026-02-04 22:01:02,Perempatan PT Inti,12,5,7
2026-02-04 22:01:02,Simpang buah Batu Bandung,14,7,7
2026-02-04 22:01:02,Persimpangan Sukahaji,1,1,0
2026-02-04 22:01:02,Jl Sudirman Bandung,28,13,15
2026-02-04 22:01:02,CCTV Kebon Kawung Paskal,16,7,9
2026-02-04 22:01:02,Simpang Garuda - Rajawali Bandung,14,7,7
2026-02-04 22:01:02,Simpang Pajajaran,17,9,8
2026-02-04 22:01:02,CCTV CICENDO Bandung,17,8,9
2026-02-04 22:01:02,Sudirman Otista,30,15,15
2026-02-04 22:01:02,Pertigaan Cijerah Bandung,4,2,2
2026-02-04 22:01:02,Jl Pungkur Bandung,13,6,7
2026-02-04 22:01:02,CCTV Laswi - Sukabumi Bandung,46,19,27
2026-02-04 22:01:02,Taman Pramuka Bandung,16,7,9
2026-02-04 22:01:02,Jl Citarum Bandung,14,7,7
2026-02-04 22:01:02,Jl Banda Riau Bandung,15,8,7
2026-02-04 22:01:02,Persimpangan Sariningsih,1,1,0
2026-02-04 22:01:02,Jl Merdeka Jawa Bandung,27,13,14
2026-02-04 22:01:02,Simpang Merdeka Aceh,26,11,15
2026-02-04 22:01:02,Jl. Pasar Kosambi Bandung,18,9,9
2026-02-04 22:01:02,Persimpangan Ahmad Yani Rel,12,6,6
2026-02-04 22:01:02,Simpang Surapati - Pusdai,24,12,12
2026-02-04 22:01:02,Simpang Gasibu,28,14,14
2026-02-04 22:01:02,Simpang Cikapayang Dago,33,14,19
2026-02-04 22:01:02,Simpang Cihampelas,29,14,15
2026-02-04 22:01:02,Pertigaan Katamsoe,10,5,5
2026-02-04 22:00:02,Simpang Gedebage - Soekarno Hatta,56,21,35
2026-02-04 22:00:02,Gedebage Arah GBLA,45,18,27
2026-02-04 22:00:02,Pertigaan Waas Batununggal,1,1,0
2026-02-04 22:00:02,Simpang Kordon,17,8,9
2026-02-04 22:00:02,SIMPANG TUGU KUJANG Kota Bogor,19,10,9
2026-02-04 22:00:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,13,7,6
2026-02-04 22:00:02,Perempatan Laswi Gatsu Bandung,47,20,27
2026-02-04 22:00:02,Kircon Perempatan Binon Bandung,16,7,9
2026-02-04 22:00:02,Simpang Braga,24,10,14
2026-02-04 22:00:02,Pertigaan Cicadas Bandung,10,5,5
2026-02-04 22:00:02,Fly Over Antapani,46,21,25
2026-02-04 22:00:02,Fly Over Kopo Leuwi Panjang,38,18,20
2026-02-04 22:00:02,Perempatan PT Inti,11,6,5
2026-02-04 22:00:02,Simpang buah Batu Bandung,14,7,7
2026-02-04 22:00:02,Persimpangan Sukahaji,1,1,0
2026-02-04 22:00:02,Jl Sudirman Bandung,27,14,13
2026-02-04 22:00:02,CCTV Kebon Kawung Paskal,20,10,10
2026-02-04 22:00:02,Simpang Garuda - Rajawali Bandung,16,8,8
2026-02-04 22:00:02,Simpang Pajajaran,16,7,9
2026-02-04 22:00:02,CCTV CICENDO Bandung,21,10,11
2026-02-04 22:00:02,Sudirman Otista,29,13,16
2026-02-04 22:00:02,Pertigaan Cijerah Bandung,5,2,3
2026-02-04 22:00:02,Jl Pungkur Bandung,15,8,7
2026-02-04 22:00:02,CCTV Laswi - Sukabumi Bandung,40,19,21
2026-02-04 22:00:02,Taman Pramuka Bandung,16,7,9
2026-02-04 22:00:02,Jl Citarum Bandung,13,7,6
2026-02-04 22:00:02,Jl Banda Riau Bandung,14,7,7
2026-02-04 22:00:02,Persimpangan Sariningsih,1,1,0
2026-02-04 22:00:02,Jl Merdeka Jawa Bandung,30,14,16
2026-02-04 22:00:02,Simpang Merdeka Aceh,29,13,16
2026-02-04 22:00:02,Jl. Pasar Kosambi Bandung,20,9,11
2026-02-04 22:00:02,Persimpangan Ahmad Yani Rel,10,5,5
2026-02-04 22:00:02,Simpang Surapati - Pusdai,26,13,13
2026-02-04 22:00:02,Simpang Gasibu,30,14,16
2026-02-04 22:00:02,Simpang Cikapayang Dago,29,13,16
2026-02-04 22:00:02,Simpang Cihampelas,30,13,17
2026-02-04 22:00:02,Pertigaan Katamsoe,9,5,4
2026-02-04 21:59:02,Simpang Gedebage - Soekarno Hatta,62,19,43
2026-02-04 21:59:02,Gedebage Arah GBLA,55,19,36
2026-02-04 21:59:02,Pertigaan Waas Batununggal,2,1,1
2026-02-04 21:59:02,Simpang Kordon,19,8,11
2026-02-04 21:59:02,SIMPANG TUGU KUJANG Kota Bogor,18,8,10
2026-02-04 21:59:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,11,5,6
2026-02-04 21:59:02,Perempatan Laswi Gatsu Bandung,44,20,24
2026-02-04 21:59:02,Kircon Perempatan Binon Bandung,12,6,6
2026-02-04 21:59:02,Simpang Braga,20,10,10
2026-02-04 21:59:02,Pertigaan Cicadas Bandung,10,5,5
2026-02-04 21:59:02,Fly Over Antapani,38,18,20
2026-02-04 21:59:02,Fly Over Kopo Leuwi Panjang,35,16,19
2026-02-04 21:59:02,Perempatan PT Inti,14,7,7
2026-02-04 21:59:02,Simpang buah Batu Bandung,12,6,6
2026-02-04 21:59:02,Persimpangan Sukahaji,1,1,0
2026-02-04 21:59:02,Jl Sudirman Bandung,34,17,17
2026-02-04 21:59:02,CCTV Kebon Kawung Paskal,19,8,11
2026-02-04 21:59:02,Simpang Garuda - Rajawali Bandung,18,8,10
2026-02-04 21:59:02,Simpang Pajajaran,17,7,10
2026-02-04 21:59:02,CCTV CICENDO Bandung,21,10,11
2026-02-04 21:59:02,Sudirman Otista,37,16,21
2026-02-04 21:59:02,Pertigaan Cijerah Bandung,4,2,2
2026-02-04 21:59:02,Jl Pungkur Bandung,13,7,6
2026-02-04 21:59:02,CCTV Laswi - Sukabumi Bandung,46,20,26
2026-02-04 21:59:02,Taman Pramuka Bandung,16,8,8
2026-02-04 21:59:02,Jl Citarum Bandung,13,6,7
2026-02-04 21:59:02,Jl Banda Riau Bandung,15,7,8
2026-02-04 21:59:02,Persimpangan Sariningsih,1,1,0
2026-02-04 21:59:02,Jl Merdeka Jawa Bandung,32,16,16
2026-02-04 21:59:02,Simpang Merdeka Aceh,27,14,13
2026-02-04 21:59:02,Jl. Pasar Kosambi Bandung,15,7,8
2026-02-04 21:59:02,Persimpangan Ahmad Yani Rel,9,5,4
2026-02-04 21:59:02,Simpang Surapati - Pusdai,25,11,14
2026-02-04 21:59:02,Simpang Gasibu,28,12,16
2026-02-04 21:59:02,Simpang Cikapayang Dago,31,14,17
2026-02-04 21:59:02,Simpang Cihampelas,24,11,13
2026-02-04 21:59:02,Pertigaan Katamsoe,11,6,5
2026-02-04 21:58:02,Simpang Gedebage - Soekarno Hatta,50,17,33
2026-02-04 21:58:02,Gedebage Arah GBLA,55,19,36
2026-02-04 21:58:02,Pertigaan Waas Batununggal,1,1,0
2026-02-04 21:58:02,Simpang Kordon,17,9,8
2026-02-04 21:58:02,SIMPANG TUGU KUJANG Kota Bogor,17,8,9
2026-02-04 21:58:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,11,6,5
2026-02-04 21:58:02,Perempatan Laswi Gatsu Bandung,49,24,25
2026-02-04 21:58:02,Kircon Perempatan Binon Bandung,14,6,8
2026-02-04 21:58:02,Simpang Braga,22,10,12
2026-02-04 21:58:02,Pertigaan Cicadas Bandung,11,5,6
2026-02-04 21:58:02,Fly Over Antapani,38,19,19
2026-02-04 21:58:02,Fly Over Kopo Leuwi Panjang,40,18,22
2026-02-04 21:58:02,Perempatan PT Inti,13,6,7
2026-02-04 21:58:02,Simpang buah Batu Bandung,12,6,6
2026-02-04 21:58:02,Persimpangan Sukahaji,1,1,0
2026-02-04 21:58:02,Jl Sudirman Bandung,29,14,15
2026-02-04 21:58:02,CCTV Kebon Kawung Paskal,19,9,10
2026-02-04 21:58:02,Simpang Garuda - Rajawali Bandung,17,8,9
2026-02-04 21:58:02,Simpang Pajajaran,18,8,10
2026-02-04 21:58:02,CCTV CICENDO Bandung,20,9,11
2026-02-04 21:58:02,Sudirman Otista,37,18,19
2026-02-04 21:58:02,Pertigaan Cijerah Bandung,5,2,3
2026-02-04 21:58:02,Jl Pungkur Bandung,15,8,7
2026-02-04 21:58:02,CCTV Laswi - Sukabumi Bandung,44,20,24
2026-02-04 21:58:02,Taman Pramuka Bandung,14,6,8
2026-02-04 21:58:02,Jl Citarum Bandung,14,7,7
2026-02-04 21:58:02,Jl Banda Riau Bandung,13,6,7
2026-02-04 21:58:02,Persimpangan Sariningsih,2,1,1
2026-02-04 21:58:02,Jl Merdeka Jawa Bandung,27,11,16
2026-02-04 21:58:02,Simpang Merdeka Aceh,24,12,12
2026-02-04 21:58:02,Jl. Pasar Kosambi Bandung,19,9,10
2026-02-04 21:58:02,Persimpangan Ahmad Yani Rel,10,5,5
2026-02-04 21:58:02,Simpang Surapati - Pusdai,22,10,12
2026-02-04 21:58:02,Simpang Gasibu,28,14,14
2026-02-04 21:58:02,Simpang Cikapayang Dago,37,17,20
2026-02-04 21:58:02,Simpang Cihampelas,25,11,14
2026-02-04 21:58:02,Pertigaan Katamsoe,12,6,6
2026-02-04 21:57:02,Simpang Gedebage - Soekarno Hatta,55,20,35
2026-02-04 21:57:02,Gedebage Arah GBLA,53,20,33
2026-02-04 21:57:02,Pertigaan Waas Batununggal,1,1,0
2026-02-04 21:57:02,Simpang Kordon,19,8,11
2026-02-04 21:57:02,SIMPANG TUGU KUJANG Kota Bogor,15,7,8
2026-02-04 21:57:02,JL. JUANDA ARAH KANTOR POS Kota Bogor,13,6,7
2026-02-04 21:57:02,Perempatan Laswi Gatsu Bandung,50,23,27
2026-02-04 21:57:02,Kircon Perempatan Binon Bandung,13,7,6
2026-02-04 21:57:02,Simpang Braga,23,12,11
2026-02-04 21:57:02,Pertigaan Cicadas Bandung,11,6,5
2026-02-04 21:57:02,Fly Over Antapani,47,22,25
2026-02-04 21:57:02,Fly Over Kopo Leuwi Panjang,32,14,18
